id	drivetime	latitude	longitude	elevation	soc	vehicle_id	ext_temp
285016	10321	6.31838	-75.5516	0	33	GVQ446	30
285019	10335	6.31844	-75.5516	0	33	GVQ446	30
285021	10342	6.31844	-75.5516	0	33	GVQ446	31
285150	10	6.31839	-75.5517	0	33	GVQ446	36
285152	17	6.31836	-75.5517	0	33	GVQ446	36
285155	30	6.31846	-75.5521	0	33	GVQ446	35
285157	39	6.31847	-75.5523	0	33	GVQ446	35
285160	51	6.31831	-75.5524	0	33	GVQ446	35
285163	60	6.31812	-75.5525	0	33	GVQ446	35
285165	66	6.31766	-75.5524	0	33	GVQ446	35
285168	82	6.31726	-75.5533	0	34	GVQ446	34
285170	81	6.31725	-75.5533	0	34	GVQ446	34
285173	99	6.31729	-75.5535	0	34	GVQ446	34
285176	109	6.31784	-75.5535	0	33	GVQ446	34
285179	121	6.31888	-75.5534	0	33	GVQ446	34
285182	132	6.31964	-75.5528	0	33	GVQ446	33
285186	137	6.3199	-75.5527	0	33	GVQ446	33
285189	141	6.32015	-75.5525	0	33	GVQ446	33
285191	159	6.32109	-75.5518	0	33	GVQ446	33
285194	170	6.32122	-75.5515	0	33	GVQ446	33
285196	176	6.32129	-75.5514	0	33	GVQ446	33
285199	185	6.32138	-75.5512	0	33	GVQ446	33
285201	188	6.3214	-75.5512	0	33	GVQ446	34
285204	211	6.32174	-75.5508	0	33	GVQ446	34
285207	220	6.32211	-75.5505	0	33	GVQ446	34
285209	225	6.32224	-75.5503	0	33	GVQ446	33
285211	240	6.32254	-75.5496	0	33	GVQ446	33
285213	244	6.32264	-75.5494	0	33	GVQ446	33
285217	269	6.32375	-75.5488	0	33	GVQ446	33
285219	284	6.32425	-75.5482	0	33	GVQ446	33
285223	293	6.32469	-75.5479	0	33	GVQ446	33
285225	295	6.32477	-75.5478	0	33	GVQ446	33
285229	309	6.32544	-75.5471	0	33	GVQ446	33
285233	340	6.32747	-75.5456	0	33	GVQ446	32
285238	375	6.32915	-75.545	0	33	GVQ446	32
285244	394	6.33002	-75.5446	0	33	GVQ446	32
285246	404	6.33054	-75.5445	0	33	GVQ446	32
285253	436	6.33096	-75.5421	0	33	GVQ446	31
285256	449	6.33069	-75.5412	0	33	GVQ446	31
285258	454	6.33077	-75.5408	0	33	GVQ446	31
285261	466	6.33132	-75.5401	0	33	GVQ446	31
285263	470	6.33154	-75.5397	0	33	GVQ446	31
285265	488	6.33242	-75.539	0	33	GVQ446	31
285267	495	6.33263	-75.5386	0	33	GVQ446	31
285271	505	6.33286	-75.5383	0	33	GVQ446	31
285274	516	6.33328	-75.5378	0	33	GVQ446	31
285277	525	6.33363	-75.5376	0	33	GVQ446	32
285281	536	6.33393	-75.5374	0	33	GVQ446	32
285283	546	6.33397	-75.5373	0	33	GVQ446	31
285285	553	6.33401	-75.5372	0	33	GVQ446	31
285289	574	6.33464	-75.5375	0	33	GVQ446	32
285293	575	6.33471	-75.5375	0	33	GVQ446	32
285296	586	6.33557	-75.5378	0	33	GVQ446	31
285298	595	6.33616	-75.5378	0	33	GVQ446	31
285301	613	6.33671	-75.5379	0	33	GVQ446	31
285305	625	6.33731	-75.5382	0	33	GVQ446	31
285308	639	6.33791	-75.5385	0	33	GVQ446	31
285311	653	6.33847	-75.5388	0	33	GVQ446	32
285314	656	6.33862	-75.5389	0	33	GVQ446	32
285317	668	6.33877	-75.5391	0	33	GVQ446	32
285321	685	6.33925	-75.5388	0	33	GVQ446	32
285324	686	6.33931	-75.5387	0	33	GVQ446	32
285326	697	6.34005	-75.5376	0	32	GVQ446	31
285329	703	6.34045	-75.537	0	32	GVQ446	31
285335	719	6.34122	-75.5359	0	32	GVQ446	30
285337	730	6.34116	-75.5364	0	32	GVQ446	31
285340	739	6.34069	-75.5373	0	32	GVQ446	31
285342	746	6.34028	-75.538	0	32	GVQ446	31
285344	757	6.33958	-75.5391	0	32	GVQ446	31
285349	774	6.33908	-75.5407	0	32	GVQ446	31
285351	780	6.339	-75.5409	0	32	GVQ446	31
285354	793	6.33868	-75.5421	0	32	GVQ446	31
285357	792	6.33871	-75.5421	0	32	GVQ446	31
285359	800	6.3386	-75.5427	0	32	GVQ446	31
285363	833	6.3387	-75.543	0	32	GVQ446	31
285365	840	6.33868	-75.5429	0	32	GVQ446	31
285368	854	6.33868	-75.5429	0	32	GVQ446	31
285370	861	6.33868	-75.5429	0	32	GVQ446	31
285372	868	6.33868	-75.5429	0	32	GVQ446	31
285374	875	6.33868	-75.5429	0	32	GVQ446	31
285377	889	6.33867	-75.5429	0	32	GVQ446	31
285379	896	6.33867	-75.5429	0	32	GVQ446	31
285382	910	6.33867	-75.5429	0	32	GVQ446	31
285385	924	6.33867	-75.5429	0	32	GVQ446	31
285387	931	6.33867	-75.5429	0	32	GVQ446	31
285391	945	6.33867	-75.5429	0	32	GVQ446	31
285393	945	6.33867	-75.5429	0	32	GVQ446	31
285397	956	6.33867	-75.5429	0	32	GVQ446	31
285401	966	6.33867	-75.5429	0	32	GVQ446	30
285403	976	6.33867	-75.5429	0	32	GVQ446	30
285406	991	6.33867	-75.5429	0	32	GVQ446	30
285408	998	6.33867	-75.5429	0	32	GVQ446	30
285411	1012	6.33867	-75.5429	0	32	GVQ446	30
285413	1019	6.33867	-75.5429	0	32	GVQ446	30
285417	1026	6.33867	-75.5429	0	32	GVQ446	30
285420	1041	6.33867	-75.5429	0	32	GVQ446	30
285422	1048	6.33867	-75.5429	0	32	GVQ446	30
285424	1055	6.33867	-75.5429	0	32	GVQ446	30
285583	58	6.33867	-75.5429	0	32	GVQ446	27
285587	72	6.33867	-75.5429	0	32	GVQ446	27
285720	10	6.33867	-75.5429	0	33	GVQ446	20
285722	17	6.33867	-75.5429	0	33	GVQ446	20
285725	31	6.33867	-75.5429	0	33	GVQ446	20
285729	38	6.33867	-75.5429	0	33	GVQ446	20
285955	16	6.33867	-75.5429	0	33	GVQ446	20
285957	23	6.33867	-75.5429	0	33	GVQ446	20
285960	37	6.33867	-75.5429	0	32	GVQ446	20
285962	44	6.33867	-75.5429	0	32	GVQ446	21
285965	58	6.33867	-75.5429	0	32	GVQ446	20
286302	12	6.33867	-75.5429	0	32	GVQ446	21
286305	24	6.33867	-75.5429	0	32	GVQ446	21
286308	27	6.33867	-75.5429	0	32	GVQ446	21
286311	38	6.33867	-75.5429	0	32	GVQ446	21
286314	52	6.33867	-75.5429	0	32	GVQ446	21
286316	59	6.33867	-75.5429	0	32	GVQ446	21
286319	73	6.33867	-75.5429	0	32	GVQ446	21
286321	80	6.33867	-75.5429	0	32	GVQ446	21
286324	94	6.33867	-75.5429	0	32	GVQ446	21
286326	101	6.33867	-75.5429	0	32	GVQ446	21
286328	108	6.33867	-75.5429	0	32	GVQ446	21
286331	123	6.33867	-75.5429	0	32	GVQ446	21
286333	130	6.33867	-75.5429	0	32	GVQ446	21
286336	144	6.33867	-75.5429	0	32	GVQ446	21
286338	151	6.33867	-75.5429	0	32	GVQ446	21
286340	159	6.33867	-75.5429	0	32	GVQ446	21
286343	173	6.33867	-75.5429	0	32	GVQ446	21
286345	180	6.33867	-75.5429	0	32	GVQ446	21
286348	194	6.33867	-75.5429	0	31	GVQ446	22
286350	201	6.33867	-75.5429	0	31	GVQ446	22
286353	215	6.33867	-75.5429	0	31	GVQ446	22
286355	222	6.33867	-75.5429	0	31	GVQ446	22
286357	229	6.33867	-75.5429	0	31	GVQ446	22
286360	243	6.33867	-75.5429	0	31	GVQ446	22
286362	250	6.33867	-75.5429	0	31	GVQ446	22
286364	257	6.33867	-75.5429	0	31	GVQ446	22
286367	271	6.33867	-75.5429	0	31	GVQ446	22
286369	278	6.33867	-75.5429	0	31	GVQ446	22
286372	292	6.33867	-75.5429	0	31	GVQ446	22
286374	299	6.33867	-75.5429	0	31	GVQ446	22
286376	307	6.33867	-75.5429	0	31	GVQ446	22
286379	321	6.33867	-75.5429	0	31	GVQ446	22
286381	328	6.33867	-75.5429	0	31	GVQ446	22
286384	342	6.33867	-75.5429	0	31	GVQ446	22
286386	349	6.33867	-75.5429	0	31	GVQ446	22
286389	363	6.33867	-75.5429	0	31	GVQ446	22
286391	370	6.33867	-75.5429	0	31	GVQ446	22
286394	385	6.33867	-75.5429	0	31	GVQ446	22
286396	392	6.33867	-75.5429	0	31	GVQ446	22
286398	399	6.33867	-75.5429	0	31	GVQ446	22
286401	413	6.33867	-75.5429	0	31	GVQ446	22
292013	1134	6.33729	-75.5442	0	25	GVQ446	23
292016	1147	6.33784	-75.5432	0	25	GVQ446	23
292018	1153	6.33811	-75.5427	0	24	GVQ446	23
292021	1165	6.33823	-75.5419	0	25	GVQ446	23
292024	1179	6.33837	-75.5413	0	25	GVQ446	23
292029	1207	6.33841	-75.5409	0	24	GVQ446	23
292033	1229	6.33842	-75.5409	0	24	GVQ446	23
292035	1236	6.33842	-75.5409	0	24	GVQ446	23
292037	1243	6.33842	-75.5409	0	24	GVQ446	23
292040	1257	6.33843	-75.5409	0	24	GVQ446	23
292042	1265	6.33843	-75.5409	0	24	GVQ446	23
292044	1272	6.33843	-75.5409	0	24	GVQ446	23
292047	1286	6.33839	-75.5409	0	24	GVQ446	23
292049	1293	6.33836	-75.5408	0	24	GVQ446	23
292052	1307	6.33835	-75.5408	0	24	GVQ446	23
292054	1314	6.33835	-75.5408	0	24	GVQ446	23
292057	1328	6.33835	-75.5408	0	24	GVQ446	23
292059	1335	6.33835	-75.5408	0	24	GVQ446	23
292061	1342	6.33829	-75.5408	0	24	GVQ446	23
292064	1356	6.33829	-75.5408	0	24	GVQ446	22
292067	1370	6.3383	-75.5408	0	24	GVQ446	22
292069	1377	6.3383	-75.5408	0	24	GVQ446	22
292071	1384	6.3383	-75.5408	0	24	GVQ446	22
292074	1398	6.3383	-75.5408	0	24	GVQ446	22
292076	1405	6.3383	-75.5408	0	24	GVQ446	22
292079	1419	6.3383	-75.5408	0	24	GVQ446	22
292081	1426	6.3383	-75.5408	0	24	GVQ446	22
292083	1433	6.3383	-75.5408	0	24	GVQ446	22
292086	1447	6.3383	-75.5408	0	24	GVQ446	22
292089	1461	6.3383	-75.5408	0	24	GVQ446	22
292091	1468	6.3383	-75.5408	0	24	GVQ446	22
292093	1475	6.3383	-75.5408	0	24	GVQ446	22
292096	1489	6.3383	-75.5408	0	24	GVQ446	22
292098	1496	6.3383	-75.5408	0	24	GVQ446	22
292100	1503	6.3383	-75.5408	0	24	GVQ446	22
292103	1517	6.3383	-75.5408	0	24	GVQ446	22
292105	1524	6.33835	-75.5409	0	24	GVQ446	22
292108	1538	6.33856	-75.541	0	24	GVQ446	22
292110	1545	6.33873	-75.5403	0	24	GVQ446	22
292113	1559	6.33932	-75.5387	0	24	GVQ446	23
292115	1566	6.3398	-75.5379	0	24	GVQ446	23
292118	1580	6.34082	-75.5364	0	24	GVQ446	23
292120	1587	6.3412	-75.5358	0	24	GVQ446	23
292123	1601	6.34098	-75.5367	0	24	GVQ446	23
292125	1608	6.34048	-75.5375	0	24	GVQ446	23
292127	1615	6.33994	-75.5384	0	24	GVQ446	23
292130	1628	6.33908	-75.54	0	24	GVQ446	23
292132	1634	6.33885	-75.5408	0	24	GVQ446	23
292135	1649	6.33826	-75.5429	0	24	GVQ446	23
292137	1655	6.33822	-75.5435	0	24	GVQ446	23
292140	1667	6.3381	-75.5443	0	24	GVQ446	23
292142	1673	6.33789	-75.5449	0	24	GVQ446	23
292144	1685	6.33718	-75.5446	0	24	GVQ446	23
292147	1698	6.33592	-75.5444	0	24	GVQ446	23
292149	1706	6.3347	-75.5446	0	24	GVQ446	23
292152	1714	6.33368	-75.5452	0	23	GVQ446	23
292154	1721	6.33324	-75.5463	0	23	GVQ446	23
292157	1735	6.33237	-75.5485	0	23	GVQ446	23
292160	1749	6.33064	-75.5501	0	23	GVQ446	23
292162	1756	6.32972	-75.5507	0	23	GVQ446	23
292164	1763	6.32882	-75.5513	0	23	GVQ446	23
292166	1770	6.32785	-75.552	0	23	GVQ446	23
292169	1787	6.32541	-75.5535	0	23	GVQ446	23
292171	1793	6.32452	-75.554	0	23	GVQ446	23
292174	1802	6.32303	-75.5544	0	23	GVQ446	23
292177	1819	6.32017	-75.5549	0	23	GVQ446	23
292180	1833	6.31803	-75.5555	0	23	GVQ446	23
292182	1842	6.31673	-75.5557	0	23	GVQ446	23
292184	1853	6.31499	-75.5556	0	23	GVQ446	23
292187	1866	6.31312	-75.5557	0	23	GVQ446	23
292190	1880	6.31168	-75.5567	0	23	GVQ446	23
292193	1887	6.31113	-75.5571	0	23	GVQ446	23
292195	1902	6.30989	-75.558	0	22	GVQ446	24
292197	1909	6.30935	-75.5583	0	22	GVQ446	24
292200	1929	6.30705	-75.5583	0	22	GVQ446	24
292202	1936	6.30638	-75.5582	0	22	GVQ446	24
292205	1950	6.30497	-75.558	0	22	GVQ446	24
292207	1957	6.30421	-75.5579	0	22	GVQ446	24
292210	1970	6.30336	-75.5581	0	22	GVQ446	24
292212	1976	6.30306	-75.5582	0	22	GVQ446	24
292215	1988	6.30213	-75.5584	0	22	GVQ446	24
292217	1995	6.3016	-75.5586	0	22	GVQ446	24
292220	2009	6.30061	-75.5589	0	22	GVQ446	24
292223	2019	6.29996	-75.5591	0	22	GVQ446	24
292225	2025	6.29975	-75.5592	0	22	GVQ446	24
292227	2031	6.29958	-75.5593	0	22	GVQ446	24
292229	2037	6.29938	-75.5594	0	22	GVQ446	24
292231	2049	6.29892	-75.5596	0	22	GVQ446	25
292234	2055	6.29884	-75.5596	0	22	GVQ446	25
292237	2076	6.29817	-75.5599	0	22	GVQ446	25
292239	2080	6.29807	-75.56	0	22	GVQ446	25
292243	2105	6.29744	-75.5604	0	22	GVQ446	25
292246	2119	6.29707	-75.5608	0	22	GVQ446	25
292248	2126	6.2969	-75.5609	0	22	GVQ446	25
292251	2140	6.29652	-75.5612	0	22	GVQ446	25
292253	2147	6.29637	-75.5614	0	22	GVQ446	25
292256	2159	6.29609	-75.5616	0	22	GVQ446	25
292262	2202	6.29412	-75.5635	0	22	GVQ446	25
292265	2220	6.29292	-75.5638	0	22	GVQ446	25
292267	2232	6.29156	-75.5642	0	22	GVQ446	25
292269	2242	6.29069	-75.5648	0	22	GVQ446	25
292271	2254	6.28962	-75.5657	0	22	GVQ446	25
292274	2268	6.28811	-75.5662	0	22	GVQ446	25
292276	2275	6.28733	-75.5664	0	21	GVQ446	25
292279	2289	6.28584	-75.5675	0	21	GVQ446	24
292282	2296	6.28505	-75.5681	0	21	GVQ446	24
292286	2310	6.28315	-75.569	0	21	GVQ446	24
292289	2338	6.27863	-75.5695	0	21	GVQ446	24
292293	2359	6.27526	-75.5703	0	21	GVQ446	24
292295	2366	6.27464	-75.5704	0	21	GVQ446	24
292299	2387	6.2743	-75.5705	0	21	GVQ446	24
292301	2394	6.27423	-75.5705	0	21	GVQ446	24
292304	2408	6.27419	-75.5705	0	21	GVQ446	24
292306	2415	6.27419	-75.5705	0	21	GVQ446	24
292309	2429	6.27419	-75.5705	0	21	GVQ446	24
292311	2436	6.27416	-75.5705	0	21	GVQ446	24
292314	2450	6.27393	-75.5706	0	21	GVQ446	25
292316	2457	6.27392	-75.5705	0	21	GVQ446	25
292318	2464	6.27392	-75.5705	0	21	GVQ446	25
292321	2478	6.27392	-75.5705	0	21	GVQ446	25
292323	2485	6.27392	-75.5705	0	21	GVQ446	24
292326	2499	6.27392	-75.5705	0	21	GVQ446	25
292328	2506	6.27384	-75.5705	0	21	GVQ446	25
292331	2520	6.27362	-75.5706	0	21	GVQ446	25
292333	2528	6.27354	-75.5706	0	21	GVQ446	25
292335	2535	6.27352	-75.5706	0	21	GVQ446	25
292338	2549	6.27352	-75.5706	0	21	GVQ446	25
292340	2556	6.27352	-75.5706	0	21	GVQ446	25
292343	2570	6.2734	-75.5707	0	21	GVQ446	25
292345	2577	6.2733	-75.5707	0	21	GVQ446	25
292347	2584	6.27325	-75.5707	0	21	GVQ446	25
292350	2598	6.27325	-75.5707	0	21	GVQ446	25
292352	2605	6.27325	-75.5707	0	21	GVQ446	25
292355	2620	6.27305	-75.5708	0	21	GVQ446	25
292357	2627	6.27291	-75.5708	0	21	GVQ446	25
292359	2634	6.27281	-75.5708	0	21	GVQ446	25
292362	2648	6.27279	-75.5708	0	21	GVQ446	25
292364	2655	6.27279	-75.5708	0	21	GVQ446	25
292367	2669	6.27278	-75.5708	0	21	GVQ446	25
292369	2676	6.27271	-75.5708	0	21	GVQ446	25
292371	2683	6.27264	-75.5708	0	21	GVQ446	25
292374	2697	6.27261	-75.5709	0	21	GVQ446	25
292376	2704	6.27256	-75.5709	0	21	GVQ446	25
292380	2720	6.27192	-75.571	0	21	GVQ446	25
292382	2726	6.27179	-75.5711	0	21	GVQ446	25
292385	2738	6.27181	-75.571	0	21	GVQ446	25
292388	2750	6.27181	-75.571	0	21	GVQ446	25
292390	2756	6.27181	-75.571	0	21	GVQ446	25
292393	2768	6.27181	-75.571	0	21	GVQ446	25
292395	2774	6.27182	-75.571	0	21	GVQ446	25
292398	2787	6.27181	-75.571	0	21	GVQ446	25
292401	2799	6.27181	-75.571	0	21	GVQ446	25
292403	2805	6.27181	-75.571	0	21	GVQ446	25
292406	2812	6.27174	-75.5711	0	21	GVQ446	25
292408	2819	6.27156	-75.5711	0	21	GVQ446	25
292411	2833	6.27116	-75.5712	0	21	GVQ446	25
292413	2840	6.27095	-75.5712	0	21	GVQ446	25
292417	2861	6.27062	-75.5713	0	21	GVQ446	25
292419	2868	6.27053	-75.5713	0	21	GVQ446	25
292421	2875	6.27042	-75.5713	0	21	GVQ446	25
292424	2889	6.27032	-75.5714	0	21	GVQ446	25
292426	2896	6.27032	-75.5714	0	21	GVQ446	25
292429	2910	6.27032	-75.5714	0	21	GVQ446	26
292431	2917	6.27032	-75.5714	0	21	GVQ446	26
292433	2924	6.27021	-75.5714	0	21	GVQ446	26
292436	2938	6.26994	-75.5714	0	21	GVQ446	25
292438	2945	6.26993	-75.5714	0	21	GVQ446	26
292441	2959	6.26992	-75.5714	0	21	GVQ446	26
292443	2966	6.2698	-75.5715	0	21	GVQ446	26
292446	2980	6.26933	-75.5716	0	21	GVQ446	26
292448	2987	6.26917	-75.5716	0	21	GVQ446	25
292450	2994	6.26913	-75.5716	0	21	GVQ446	25
292453	3008	6.26914	-75.5716	0	21	GVQ446	26
292455	3015	6.26914	-75.5716	0	21	GVQ446	26
292458	3029	6.26898	-75.5717	0	21	GVQ446	26
292460	3036	6.26886	-75.5717	0	21	GVQ446	26
292463	3050	6.26878	-75.5717	0	21	GVQ446	26
292465	3057	6.26878	-75.5717	0	21	GVQ446	26
292467	3064	6.26878	-75.5717	0	21	GVQ446	26
292470	3078	6.26877	-75.5717	0	21	GVQ446	26
292472	3085	6.26866	-75.5717	0	21	GVQ446	26
292474	3092	6.26848	-75.5718	0	21	GVQ446	26
292477	3107	6.26819	-75.5718	0	20	GVQ446	26
292480	3121	6.2682	-75.5718	0	20	GVQ446	26
292482	3128	6.26821	-75.5718	0	20	GVQ446	26
292484	3135	6.26821	-75.5718	0	20	GVQ446	26
292487	3149	6.26808	-75.5719	0	20	GVQ446	26
292489	3156	6.26796	-75.5719	0	20	GVQ446	26
292491	3163	6.26789	-75.5719	0	20	GVQ446	26
292494	3177	6.26788	-75.5719	0	20	GVQ446	26
292496	3184	6.26788	-75.5719	0	20	GVQ446	26
292499	3198	6.26783	-75.5719	0	20	GVQ446	26
292501	3205	6.26783	-75.5719	0	20	GVQ446	26
292504	3219	6.26782	-75.5719	0	20	GVQ446	26
292506	3226	6.26782	-75.5719	0	20	GVQ446	26
292509	3240	6.26781	-75.5719	0	20	GVQ446	26
292511	3247	6.26773	-75.5719	0	20	GVQ446	26
292513	3254	6.26771	-75.5719	0	20	GVQ446	26
292516	3268	6.26769	-75.572	0	20	GVQ446	26
292518	3275	6.26765	-75.572	0	20	GVQ446	26
292521	3289	6.26764	-75.572	0	20	GVQ446	26
292523	3296	6.26764	-75.572	0	20	GVQ446	26
292525	3303	6.26763	-75.572	0	20	GVQ446	26
292528	3317	6.26753	-75.572	0	20	GVQ446	26
292530	3325	6.26744	-75.572	0	20	GVQ446	26
292533	3339	6.2672	-75.5721	0	20	GVQ446	26
292535	3346	6.26719	-75.5721	0	20	GVQ446	26
292537	3353	6.26713	-75.5721	0	20	GVQ446	26
292540	3367	6.26709	-75.5721	0	20	GVQ446	26
292543	3381	6.26706	-75.5721	0	20	GVQ446	26
292547	3395	6.26688	-75.5721	0	20	GVQ446	26
292549	3402	6.26677	-75.5722	0	20	GVQ446	26
292552	3417	6.26664	-75.5722	0	20	GVQ446	26
292554	3424	6.26665	-75.5722	0	20	GVQ446	26
292556	3431	6.26665	-75.5722	0	20	GVQ446	26
292559	3445	6.26665	-75.5722	0	20	GVQ446	26
292568	3518	6.26636	-75.5723	0	20	GVQ446	26
292571	3532	6.26634	-75.5723	0	20	GVQ446	26
292574	3546	6.26634	-75.5723	0	20	GVQ446	26
292576	3553	6.26634	-75.5723	0	20	GVQ446	26
292578	3560	6.26632	-75.5723	0	20	GVQ446	26
292581	3574	6.26615	-75.5723	0	20	GVQ446	26
292583	3582	6.26609	-75.5723	0	20	GVQ446	26
292586	3596	6.26602	-75.5723	0	20	GVQ446	26
292588	3603	6.26597	-75.5723	0	20	GVQ446	26
292591	3617	6.26597	-75.5723	0	20	GVQ446	26
292593	3624	6.26597	-75.5723	0	20	GVQ446	26
292595	3631	6.26597	-75.5723	0	20	GVQ446	26
292598	3645	6.26575	-75.5724	0	20	GVQ446	26
292600	3652	6.26563	-75.5724	0	20	GVQ446	26
292603	3666	6.26558	-75.5724	0	20	GVQ446	26
292605	3673	6.26558	-75.5724	0	20	GVQ446	26
292608	3687	6.26549	-75.5724	0	20	GVQ446	26
292610	3694	6.26549	-75.5724	0	20	GVQ446	26
292612	3701	6.26549	-75.5724	0	20	GVQ446	26
292615	3715	6.26541	-75.5724	0	20	GVQ446	26
292617	3722	6.26538	-75.5724	0	20	GVQ446	26
292620	3736	6.2654	-75.5724	0	20	GVQ446	26
292622	3743	6.26534	-75.5724	0	20	GVQ446	26
292624	3750	6.26522	-75.5724	0	20	GVQ446	26
292627	3764	6.26497	-75.5726	0	20	GVQ446	26
292629	3771	6.26496	-75.5726	0	20	GVQ446	26
292632	3785	6.26495	-75.5726	0	20	GVQ446	26
292634	3792	6.26495	-75.5726	0	20	GVQ446	26
292637	3806	6.26495	-75.5726	0	20	GVQ446	27
292639	3813	6.26495	-75.5726	0	20	GVQ446	27
292641	3820	6.26495	-75.5726	0	20	GVQ446	27
292644	3835	6.26483	-75.5726	0	20	GVQ446	27
292646	3842	6.2647	-75.5726	0	20	GVQ446	27
292649	3856	6.26451	-75.5727	0	20	GVQ446	27
292651	3863	6.26451	-75.5726	0	20	GVQ446	27
292654	3877	6.26449	-75.5726	0	20	GVQ446	27
292656	3884	6.26441	-75.5727	0	20	GVQ446	27
292658	3891	6.2643	-75.5727	0	20	GVQ446	27
292661	3905	6.26417	-75.5728	0	20	GVQ446	27
292663	3912	6.26417	-75.5728	0	20	GVQ446	27
292666	3926	6.26412	-75.5728	0	20	GVQ446	27
292668	3933	6.26411	-75.5728	0	20	GVQ446	27
292671	3947	6.26401	-75.5728	0	20	GVQ446	27
292673	3954	6.26395	-75.5728	0	20	GVQ446	27
292675	3961	6.26394	-75.5728	0	20	GVQ446	27
292678	3975	6.26392	-75.5729	0	20	GVQ446	27
292680	3982	6.26383	-75.5729	0	20	GVQ446	27
292683	3996	6.2638	-75.5729	0	20	GVQ446	27
292685	4003	6.2638	-75.5729	0	20	GVQ446	27
292688	4017	6.26373	-75.5729	0	20	GVQ446	27
292690	4024	6.26364	-75.573	0	20	GVQ446	27
292692	4031	6.26353	-75.573	0	20	GVQ446	27
292695	4045	6.26347	-75.573	0	20	GVQ446	27
292697	4052	6.26347	-75.573	0	20	GVQ446	27
292700	4066	6.26347	-75.573	0	20	GVQ446	27
292702	4073	6.26344	-75.573	0	20	GVQ446	27
292705	4087	6.26334	-75.5731	0	20	GVQ446	27
292707	4094	6.26327	-75.5731	0	20	GVQ446	27
292709	4101	6.26323	-75.5731	0	20	GVQ446	27
292712	4115	6.26315	-75.5732	0	19	GVQ446	27
292714	4122	6.26314	-75.5732	0	19	GVQ446	27
292717	4136	6.26315	-75.5732	0	19	GVQ446	27
292719	4143	6.2631	-75.5732	0	19	GVQ446	27
292721	4150	6.26297	-75.5732	0	19	GVQ446	27
292724	4165	6.26287	-75.5733	0	19	GVQ446	27
292726	4172	6.26287	-75.5733	0	19	GVQ446	27
292729	4186	6.2628	-75.5733	0	19	GVQ446	27
292731	4193	6.26269	-75.5733	0	19	GVQ446	27
292733	4200	6.26259	-75.5734	0	19	GVQ446	27
292736	4214	6.26245	-75.5734	0	19	GVQ446	27
292738	4221	6.26237	-75.5734	0	19	GVQ446	27
292741	4235	6.26224	-75.5735	0	19	GVQ446	27
292743	4242	6.26224	-75.5735	0	19	GVQ446	27
292746	4256	6.26216	-75.5735	0	19	GVQ446	27
292748	4263	6.26207	-75.5736	0	19	GVQ446	27
292750	4270	6.26202	-75.5736	0	19	GVQ446	27
292753	4284	6.2618	-75.5737	0	19	GVQ446	27
292755	4291	6.26156	-75.5738	0	19	GVQ446	27
292758	4305	6.26109	-75.574	0	19	GVQ446	27
292761	4316	6.2608	-75.5742	0	19	GVQ446	27
292763	4322	6.26073	-75.5742	0	19	GVQ446	27
292766	4334	6.26048	-75.5743	0	19	GVQ446	27
292769	4341	6.26029	-75.5744	0	19	GVQ446	27
292772	4355	6.25966	-75.5747	0	19	GVQ446	27
292775	4362	6.25911	-75.575	0	19	GVQ446	27
292777	4371	6.25826	-75.5754	0	19	GVQ446	27
292780	4377	6.2577	-75.5757	0	19	GVQ446	27
292782	4396	6.25612	-75.5765	0	19	GVQ446	27
292784	4402	6.25551	-75.5769	0	19	GVQ446	27
292792	4478	6.24933	-75.5802	0	19	GVQ446	27
292795	4493	6.24726	-75.5804	0	19	GVQ446	27
292798	4505	6.24549	-75.5798	0	19	GVQ446	27
292805	4557	6.23777	-75.5771	0	18	GVQ446	27
292807	4564	6.23674	-75.5768	0	18	GVQ446	27
292809	4571	6.23566	-75.5764	0	18	GVQ446	26
292811	4578	6.2347	-75.5761	0	18	GVQ446	26
292813	4585	6.23401	-75.576	0	18	GVQ446	27
292816	4599	6.23213	-75.5759	0	18	GVQ446	27
292819	4627	6.22794	-75.5763	0	18	GVQ446	26
292821	4634	6.22698	-75.5764	0	18	GVQ446	26
292826	4655	6.22403	-75.5768	0	18	GVQ446	26
292828	4662	6.22301	-75.577	0	18	GVQ446	26
292831	4676	6.2209	-75.5773	0	18	GVQ446	26
292833	4683	6.21985	-75.5774	0	18	GVQ446	26
292836	4697	6.2178	-75.5777	0	18	GVQ446	26
292840	4713	6.21681	-75.5779	0	18	GVQ446	26
292842	4719	6.21672	-75.5779	0	18	GVQ446	26
292845	4737	6.21654	-75.5779	0	18	GVQ446	26
292847	4744	6.21616	-75.578	0	18	GVQ446	26
292849	4751	6.21557	-75.5781	0	18	GVQ446	26
292852	4765	6.21438	-75.5783	0	18	GVQ446	26
292854	4772	6.21386	-75.5784	0	18	GVQ446	26
292857	4786	6.21268	-75.5785	0	18	GVQ446	26
292859	4793	6.21204	-75.5786	0	18	GVQ446	26
292862	4804	6.21127	-75.5787	0	18	GVQ446	26
292865	4816	6.21025	-75.5789	0	18	GVQ446	26
292867	4822	6.20968	-75.579	0	18	GVQ446	26
292870	4836	6.20831	-75.5792	0	18	GVQ446	26
292872	4843	6.20756	-75.5793	0	18	GVQ446	26
292876	4865	6.20497	-75.5797	0	17	GVQ446	26
292878	4872	6.204	-75.5798	0	17	GVQ446	26
